Country,Date,Active cases,Confirmed cases,Recovered cases,Deaths
Ghana,2020-05-24,4653,6683,1998,32
Ghana,2020-05-25,4706,6808,2070,32
Ghana,2020-05-26,4766,7117,2317,34
Ghana,2020-05-27,4857,7303,2412,34
Ghana,2020-05-28,4857,7303,2412,34
Ghana,2020-05-29,5161,7616,2421,34
Ghana,2020-05-30,5193,7768,2540,35
Ghana,2020-05-31,5087,8070,2947,36
Ghana,2020-06-01,5087,8070,2947,36
Ghana,2020-06-02,5273,8297,2986,38
Ghana,2020-06-03,5378,8548,3132,38
Ghana,2020-06-04,5658,8885,3189,38
Ghana,2020-06-05,5669,9168,3457,42
Ghana,2020-06-06,5871,9462,3547,44
Ghana,2020-06-07,5958,9638,3636,44
Ghana,2020-06-08,6217,9910,3645,48
Ghana,2020-06-09,6398,10201,3755,48
Ghana,2020-06-10,6398,10201,3755,48
Ghana,2020-06-11,6486,10358,3824,48
Ghana,2020-06-12,6887,10856,3921,48
Ghana,2020-06-13,7091,11118,3979,48
Ghana,2020-06-14,7652,11964,4258,54
Ghana,2020-06-15,7652,11964,4258,54
Ghana,2020-06-16,7809,12193,4326,58
Ghana,2020-06-17,8114,12590,4410,66
Ghana,2020-06-18,8395,12929,4468,66
Ghana,2020-06-19,8585,13203,4548,70
Ghana,2020-06-20,3558,13717,10074,85
Ghana,2020-06-21,3596,14154,10473,85
Ghana,2020-06-22,3596,14154,10473,85
Ghana,2020-06-23,3566,14568,10907,95
Ghana,2020-06-24,3840,15013,11078,95
Ghana,2020-06-25,3947,15473,11431,95
Ghana,2020-06-26,3976,15834,11755,103
Ghana,2020-06-27,4071,16431,12257,103
Ghana,2020-06-28,3910,16742,12720,112
Ghana,2020-06-29,4245,17351,12994,112
Ghana,2020-06-30,4361,17741,13268,112
Ghana,2020-07-01,4467,18134,13550,117
Ghana,2020-07-02,4467,18134,13550,117
Ghana,2020-07-03,4941,19388,14330,117
Ghana,2020-07-04,4941,19388,14330,117
Ghana,2020-07-05,5093,20085,14870,122
Ghana,2020-07-06,4878,21077,16070,129
Peru,2020-01-22,0,0,0,0
Peru,2020-01-23,0,0,0,0
Peru,2020-01-24,0,0,0,0
Peru,2020-01-25,0,0,0,0
Peru,2020-01-26,0,0,0,0
Peru,2020-01-27,0,0,0,0
Peru,2020-01-28,0,0,0,0
Peru,2020-01-29,0,0,0,0
Peru,2020-01-30,0,0,0,0
Peru,2020-01-31,0,0,0,0
Peru,2020-02-01,0,0,0,0
Peru,2020-02-02,0,0,0,0
Peru,2020-02-03,0,0,0,0
Peru,2020-02-04,0,0,0,0
Peru,2020-02-05,0,0,0,0
Peru,2020-02-06,0,0,0,0
Peru,2020-02-07,0,0,0,0
Peru,2020-02-08,0,0,0,0
Peru,2020-02-09,0,0,0,0
Peru,2020-02-10,0,0,0,0
Peru,2020-02-11,0,0,0,0
Peru,2020-02-12,0,0,0,0
Peru,2020-02-13,0,0,0,0
Peru,2020-02-14,0,0,0,0
Peru,2020-02-15,0,0,0,0
Peru,2020-02-16,0,0,0,0
Peru,2020-02-17,0,0,0,0
Peru,2020-02-18,0,0,0,0
Peru,2020-02-19,0,0,0,0
Peru,2020-02-20,0,0,0,0
Peru,2020-02-21,0,0,0,0
Peru,2020-02-22,0,0,0,0
Peru,2020-02-23,0,0,0,0
Peru,2020-02-24,0,0,0,0
Peru,2020-02-25,0,0,0,0
Peru,2020-02-26,0,0,0,0
Peru,2020-02-27,0,0,0,0
Peru,2020-02-28,0,0,0,0
Peru,2020-02-29,0,0,0,0
Peru,2020-03-01,0,0,0,0
Peru,2020-03-02,0,0,0,0
Peru,2020-03-03,0,0,0,0
Peru,2020-03-04,0,0,0,0
Peru,2020-03-05,0,0,0,0
Peru,2020-03-06,1,1,0,0
Peru,2020-03-07,1,1,0,0
Peru,2020-03-08,6,6,0,0
Peru,2020-03-09,7,7,0,0
Peru,2020-03-10,11,11,0,0
Peru,2020-03-11,11,11,0,0
Peru,2020-03-12,15,15,0,0
Peru,2020-03-13,28,28,0,0
Peru,2020-03-14,38,38,0,0
Peru,2020-03-15,43,43,0,0
Peru,2020-03-16,86,86,0,0
Peru,2020-03-17,116,117,1,0
Peru,2020-03-18,144,145,1,0
Peru,2020-03-19,233,234,1,0
Peru,2020-03-20,230,234,1,3
Peru,2020-03-21,312,318,1,5
Peru,2020-03-22,357,363,1,5
Peru,2020-03-23,389,395,1,5
Peru,2020-03-24,408,416,1,7
Peru,2020-03-25,470,480,1,9
Peru,2020-03-26,557,580,14,9
Peru,2020-03-27,608,635,16,11
Peru,2020-03-28,639,671,16,16
Peru,2020-03-29,818,852,16,18
Peru,2020-03-30,873,950,53,24
Peru,2020-03-31,641,1065,394,30
Peru,2020-04-01,891,1323,394,38
Peru,2020-04-02,822,1414,537,55
Peru,2020-04-03,997,1595,537,61
Peru,2020-04-04,759,1746,914,73
Peru,2020-04-05,1209,2281,989,83
Peru,2020-04-06,1472,2561,997,92
Peru,2020-04-07,1546,2954,1301,107
Peru,2020-04-08,2888,4342,1333,121
Peru,2020-04-09,3680,5256,1438,138
Peru,2020-04-10,4159,5897,1569,169
Peru,2020-04-11,4928,6848,1739,181
Peru,2020-04-12,5528,7519,1798,193
Peru,2020-04-13,6926,9784,2642,216
Peru,2020-04-14,7204,10303,2869,230
Peru,2020-04-15,8113,11475,3108,254
Peru,2020-04-16,6097,12491,6120,274
Peru,2020-04-17,6648,13489,6541,300
Peru,2020-04-18,7388,14420,6684,348
Peru,2020-04-19,8417,15628,6811,400
Peru,2020-04-20,8912,16325,6968,445
Peru,2020-04-21,10371,17837,6982,484
Peru,2020-04-22,11693,19250,7027,530
Peru,2020-04-23,12920,20914,7422,572
Peru,2020-04-24,13518,21648,7496,634
Peru,2020-04-25,16834,25331,7797,700
Peru,2020-04-26,18701,27517,8088,728
Peru,2020-04-27,19492,28699,8425,782
Peru,2020-04-28,21157,31190,9179,854
Peru,2020-04-29,22951,33931,10037,943
Peru,2020-04-30,25520,36976,10405,1051
Peru,2020-05-01,28206,40459,11129,1124
Peru,2020-05-02,28900,42534,12434,1200
Peru,2020-05-03,31092,45928,13550,1286
Peru,2020-05-04,31601,47372,14427,1344
Peru,2020-05-05,34332,51189,15413,1444
Peru,2020-05-06,35757,54817,17527,1533
Peru,2020-05-07,38511,58526,18388,1627
Peru,2020-05-08,41121,61847,19012,1714
Peru,2020-05-09,42955,65015,20246,1814
Peru,2020-05-10,44069,67307,21349,1889
Peru,2020-05-11,44455,68822,22406,1961
Peru,2020-05-12,46678,72059,23324,2057
Peru,2020-05-13,49813,76306,24324,2169
Peru,2020-05-14,53186,80604,25151,2267
Peru,2020-05-15,54956,84495,27147,2392
Peru,2020-05-16,57746,88541,28272,2523
Peru,2020-05-17,61004,92273,28621,2648
Peru,2020-05-18,61838,94933,30306,2789
Peru,2020-05-19,60045,99483,36524,2914
Peru,2020-05-20,59028,104020,41968,3024
Peru,2020-05-21,62034,108769,43587,3148
Peru,2020-05-22,63606,111698,44848,3244
Peru,2020-05-23,64466,115754,47915,3373
Peru,2020-05-24,66708,119959,49795,3456
Peru,2020-05-25,69401,123979,50949,3629
Peru,2020-05-26,73057,129751,52906,3788
Peru,2020-05-27,75753,135905,56169,3983
Peru,2020-05-28,78238,141779,59442,4099
Peru,2020-05-29,81264,148285,62791,4230
Peru,2020-05-30,84853,155671,66447,4371
Peru,2020-05-31,92762,164476,67208,4506
Peru,2020-06-01,96898,170039,68507,4634
Peru,2020-06-02,96148,170039,69257,4634
Peru,2020-06-03,101701,178914,72319,4894
Peru,2020-06-04,101939,183198,76228,5031
Peru,2020-06-05,103024,187400,79214,5162
Peru,2020-06-06,103726,191758,82731,5301
Peru,2020-06-07,104831,196515,86219,5465
Peru,2020-06-08,104569,199696,89556,5571
Peru,2020-06-09,105069,203736,92929,5738
Peru,2020-06-10,104889,208823,98031,5903
Peru,2020-06-11,106271,214788,102429,6088
Peru,2020-06-12,101567,214788,107133,6088
Peru,2020-06-13,102717,220749,111724,6308
Peru,2020-06-14,107469,229736,115579,6688
Peru,2020-06-15,106723,232992,119409,6860
Peru,2020-06-16,104895,237156,125205,7056
Peru,2020-06-17,105029,240908,128622,7257
Peru,2020-06-18,105737,244388,131190,7461
Peru,2020-06-19,104745,247925,135520,7660
Peru,2020-06-20,100460,251338,143017,7861
Peru,2020-06-21,104924,254936,141967,8045
Peru,2020-06-22,103904,257447,145320,8223
Peru,2020-06-23,103969,260810,148437,8404
Peru,2020-06-24,104514,264689,151589,8586
Peru,2020-06-25,108616,268602,151225,8761
Peru,2020-06-26,103619,272364,159806,8939
Peru,2020-06-27,102830,275989,164024,9135
Peru,2020-06-28,102104,279419,167998,9317
Peru,2020-06-29,101702,282365,171159,9504
Peru,2020-06-30,101001,285213,174535,9677
Peru,2020-07-01,100372,288477,178245,9860
Peru,2020-07-02,99862,292004,182097,10045
Peru,2020-07-03,99521,295599,185852,10226
Peru,2020-07-04,99047,299080,189621,10412
Peru,2020-07-05,98172,302718,193957,10589
Peru,2020-07-06,97312,305703,197619,10772
Ukraine,2020-01-22,0,0,0,0
Ukraine,2020-01-23,0,0,0,0
Ukraine,2020-01-24,0,0,0,0
Ukraine,2020-01-25,0,0,0,0
Ukraine,2020-01-26,0,0,0,0
Ukraine,2020-01-27,0,0,0,0
Ukraine,2020-01-28,0,0,0,0
Ukraine,2020-01-29,0,0,0,0
Ukraine,2020-01-30,0,0,0,0
Ukraine,2020-01-31,0,0,0,0
Ukraine,2020-02-01,0,0,0,0
Ukraine,2020-02-02,0,0,0,0
Ukraine,2020-02-03,0,0,0,0
Ukraine,2020-02-04,0,0,0,0
Ukraine,2020-02-05,0,0,0,0
Ukraine,2020-02-06,0,0,0,0
Ukraine,2020-02-07,0,0,0,0
Ukraine,2020-02-08,0,0,0,0
Ukraine,2020-02-09,0,0,0,0
Ukraine,2020-02-10,0,0,0,0
Ukraine,2020-02-11,0,0,0,0
Ukraine,2020-02-12,0,0,0,0
Ukraine,2020-02-13,0,0,0,0
Ukraine,2020-02-14,0,0,0,0
Ukraine,2020-02-15,0,0,0,0
Ukraine,2020-02-16,0,0,0,0
Ukraine,2020-02-17,0,0,0,0
Ukraine,2020-02-18,0,0,0,0
Ukraine,2020-02-19,0,0,0,0
Ukraine,2020-02-20,0,0,0,0
Ukraine,2020-02-21,0,0,0,0
Ukraine,2020-02-22,0,0,0,0
Ukraine,2020-02-23,0,0,0,0
Ukraine,2020-02-24,0,0,0,0
Ukraine,2020-02-25,0,0,0,0
Ukraine,2020-02-26,0,0,0,0
Ukraine,2020-02-27,0,0,0,0
Ukraine,2020-02-28,0,0,0,0
Ukraine,2020-02-29,0,0,0,0
Ukraine,2020-03-01,0,0,0,0
Ukraine,2020-03-02,0,0,0,0
Ukraine,2020-03-03,1,1,0,0
Ukraine,2020-03-04,1,1,0,0
Ukraine,2020-03-05,1,1,0,0
Ukraine,2020-03-06,1,1,0,0
Ukraine,2020-03-07,1,1,0,0
Ukraine,2020-03-08,1,1,0,0
Ukraine,2020-03-09,1,1,0,0
Ukraine,2020-03-10,1,1,0,0
Ukraine,2020-03-11,1,1,0,0
Ukraine,2020-03-12,1,1,0,0
Ukraine,2020-03-13,2,3,0,1
Ukraine,2020-03-14,2,3,0,1
Ukraine,2020-03-15,2,3,0,1
Ukraine,2020-03-16,6,7,0,1
Ukraine,2020-03-17,12,14,0,2
Ukraine,2020-03-18,12,14,0,2
Ukraine,2020-03-19,14,16,0,2
Ukraine,2020-03-20,26,29,0,3
Ukraine,2020-03-21,43,47,1,3
Ukraine,2020-03-22,69,73,1,3
Ukraine,2020-03-23,69,73,1,3
Ukraine,2020-03-24,93,97,1,3
Ukraine,2020-03-25,139,145,1,5
Ukraine,2020-03-26,190,196,1,5
Ukraine,2020-03-27,300,310,5,5
Ukraine,2020-03-28,342,356,5,9
Ukraine,2020-03-29,459,475,6,10
Ukraine,2020-03-30,527,548,8,13
Ukraine,2020-03-31,618,645,10,17
Ukraine,2020-04-01,761,794,13,20
Ukraine,2020-04-02,856,897,19,22
Ukraine,2020-04-03,1023,1072,22,27
Ukraine,2020-04-04,1168,1225,25,32
Ukraine,2020-04-05,1243,1308,28,37
Ukraine,2020-04-06,1253,1319,28,38
Ukraine,2020-04-07,1389,1462,28,45
Ukraine,2020-04-08,1581,1668,35,52
Ukraine,2020-04-09,1790,1892,45,57
Ukraine,2020-04-10,2073,2203,61,69
Ukraine,2020-04-11,2359,2511,79,73
Ukraine,2020-04-12,2605,2777,89,83
Ukraine,2020-04-13,2912,3102,97,93
Ukraine,2020-04-14,3155,3372,119,98
Ukraine,2020-04-15,3513,3764,143,108
Ukraine,2020-04-16,3859,4161,186,116
Ukraine,2020-04-17,4291,4662,246,125
Ukraine,2020-04-18,4698,5106,275,133
Ukraine,2020-04-19,4961,5449,347,141
Ukraine,2020-04-20,5200,5710,359,151
Ukraine,2020-04-21,5597,6125,367,161
Ukraine,2020-04-22,5994,6592,424,174
Ukraine,2020-04-23,6479,7170,504,187
Ukraine,2020-04-24,6664,7647,782,201
Ukraine,2020-04-25,7142,8125,782,201
Ukraine,2020-04-26,7568,8617,840,209
Ukraine,2020-04-27,7925,9009,864,220
Ukraine,2020-04-28,8179,9410,992,239
Ukraine,2020-04-29,8513,9866,1103,250
Ukraine,2020-04-30,8907,10406,1238,261
Ukraine,2020-05-01,9176,10861,1413,272
Ukraine,2020-05-02,9634,11411,1498,279
Ukraine,2020-05-03,10077,11913,1548,288
Ukraine,2020-05-04,10409,12331,1619,303
Ukraine,2020-05-05,10506,12697,1875,316
Ukraine,2020-05-06,10760,13184,2097,327
Ukraine,2020-05-07,10955,13691,2396,340
Ukraine,2020-05-08,11128,14195,2706,361
Ukraine,2020-05-09,11425,14710,2909,376
Ukraine,2020-05-10,11781,15232,3060,391
Ukraine,2020-05-11,11952,15648,3288,408
Ukraine,2020-05-12,12225,16023,3373,425
Ukraine,2020-05-13,12270,16425,3716,439
Ukraine,2020-05-14,12248,16847,4143,456
Ukraine,2020-05-15,12381,17330,4473,476
Ukraine,2020-05-16,12455,17858,4906,497
Ukraine,2020-05-17,12661,18291,5116,514
Ukraine,2020-05-18,12805,18616,5276,535
Ukraine,2020-05-19,12696,18876,5632,548
Ukraine,2020-05-20,12711,19230,5955,564
Ukraine,2020-05-21,12900,19706,6227,579
Ukraine,2020-05-22,12975,20148,6585,588
Ukraine,2020-05-23,13046,20580,6929,605
Ukraine,2020-05-24,13261,20986,7108,617
Ukraine,2020-05-25,13388,21245,7234,623
Ukraine,2020-05-26,13365,21584,7575,644
Ukraine,2020-05-27,13252,21905,7995,658
Ukraine,2020-05-28,13274,22382,8439,669
Ukraine,2020-05-29,13198,22811,8934,679
Ukraine,2020-05-30,13197,23204,9311,696
Ukraine,2020-05-31,13426,23672,9538,708
Ukraine,2020-06-01,13785,24562,10053,724
Ukraine,2020-06-02,13701,24895,10461,733
Ukraine,2020-06-03,13805,25385,10838,742
Ukraine,2020-06-04,13758,25981,11468,755
Ukraine,2020-06-05,13957,26542,11815,770
Ukraine,2020-06-06,14051,27101,12265,785
Ukraine,2020-06-07,14290,27599,12513,796
Ukraine,2020-06-08,14615,28077,12657,805
Ukraine,2020-06-09,14769,28479,12892,818
Ukraine,2020-06-10,14917,29015,13257,841
Ukraine,2020-06-11,15200,29706,13642,864
Ukraine,2020-06-12,15460,30415,14075,880
Ukraine,2020-06-13,15798,31177,14489,890
Ukraine,2020-06-14,16356,31851,14596,899
Ukraine,2020-06-15,16854,32536,14771,911
Ukraine,2020-06-16,17233,33209,15054,922
Ukraine,2020-06-17,17548,33986,15485,953
Ukraine,2020-06-18,17856,34833,16001,976
Ukraine,2020-06-19,18172,35755,16588,995
Ukraine,2020-06-20,18637,36615,16974,1004
Ukraine,2020-06-21,19271,37361,17078,1012
Ukraine,2020-06-22,19823,38056,17211,1022
Ukraine,2020-06-23,20318,38901,17538,1045
Ukraine,2020-06-24,20782,39852,18009,1061
Ukraine,2020-06-25,21411,40854,18365,1078
Ukraine,2020-06-26,21951,41975,18927,1097
Ukraine,2020-06-27,22461,42932,19350,1121
Ukraine,2020-06-28,23129,43856,19585,1142
Ukraine,2020-06-29,23698,44538,19679,1161
Ukraine,2020-06-30,24289,45254,19792,1173
Ukraine,2020-07-01,24492,45924,20244,1188
Ukraine,2020-07-02,24866,46821,20755,1200
Ukraine,2020-07-03,25182,47705,21296,1227
Ukraine,2020-07-04,25478,48628,21907,1243
Ukraine,2020-07-05,26072,49468,22131,1265
Ukraine,2020-07-06,26313,50053,22462,1278
Estonia,2020-01-22,0,0,0,0
Estonia,2020-01-23,0,0,0,0
Estonia,2020-01-24,0,0,0,0
Estonia,2020-01-25,0,0,0,0
Estonia,2020-01-26,0,0,0,0
Estonia,2020-01-27,0,0,0,0
Estonia,2020-01-28,0,0,0,0
Estonia,2020-01-29,0,0,0,0
Estonia,2020-01-30,0,0,0,0
Estonia,2020-01-31,0,0,0,0
Estonia,2020-02-01,0,0,0,0
Estonia,2020-02-02,0,0,0,0
Estonia,2020-02-03,0,0,0,0
Estonia,2020-02-04,0,0,0,0
Estonia,2020-02-05,0,0,0,0
Estonia,2020-02-06,0,0,0,0
Estonia,2020-02-07,0,0,0,0
Estonia,2020-02-08,0,0,0,0
Estonia,2020-02-09,0,0,0,0
Estonia,2020-02-10,0,0,0,0
Estonia,2020-02-11,0,0,0,0
Estonia,2020-02-12,0,0,0,0
Estonia,2020-02-13,0,0,0,0
Estonia,2020-02-14,0,0,0,0
Estonia,2020-02-15,0,0,0,0
Estonia,2020-02-16,0,0,0,0
Estonia,2020-02-17,0,0,0,0
Estonia,2020-02-18,0,0,0,0
Estonia,2020-02-19,0,0,0,0
Estonia,2020-02-20,0,0,0,0
Estonia,2020-02-21,0,0,0,0
Estonia,2020-02-22,0,0,0,0
Estonia,2020-02-23,0,0,0,0
Estonia,2020-02-24,0,0,0,0
Estonia,2020-02-25,0,0,0,0
Estonia,2020-02-26,0,0,0,0
Estonia,2020-02-27,1,1,0,0
Estonia,2020-02-28,1,1,0,0
Estonia,2020-02-29,1,1,0,0
Estonia,2020-03-01,1,1,0,0
Estonia,2020-03-02,1,1,0,0
Estonia,2020-03-03,2,2,0,0
Estonia,2020-03-04,2,2,0,0
Estonia,2020-03-05,3,3,0,0
Estonia,2020-03-06,10,10,0,0
Estonia,2020-03-07,10,10,0,0
Estonia,2020-03-08,10,10,0,0
Estonia,2020-03-09,10,10,0,0
Estonia,2020-03-10,12,12,0,0
Estonia,2020-03-11,16,16,0,0
Estonia,2020-03-12,16,16,0,0
Estonia,2020-03-13,79,79,0,0
Estonia,2020-03-14,115,115,0,0
Estonia,2020-03-15,170,171,1,0
Estonia,2020-03-16,204,205,1,0
Estonia,2020-03-17,224,225,1,0
Estonia,2020-03-18,257,258,1,0
Estonia,2020-03-19,266,267,1,0
Estonia,2020-03-20,282,283,1,0
Estonia,2020-03-21,305,306,1,0
Estonia,2020-03-22,324,326,2,0
Estonia,2020-03-23,350,352,2,0
Estonia,2020-03-24,362,369,7,0
Estonia,2020-03-25,395,404,8,1
Estonia,2020-03-26,529,538,8,1
Estonia,2020-03-27,563,575,11,1
Estonia,2020-03-28,624,645,20,1
Estonia,2020-03-29,656,679,20,3
Estonia,2020-03-30,692,715,20,3
Estonia,2020-03-31,715,745,26,4
Estonia,2020-04-01,741,779,33,5
Estonia,2020-04-02,802,858,45,11
Estonia,2020-04-03,901,961,48,12
Estonia,2020-04-04,967,1039,59,13
Estonia,2020-04-05,1020,1097,62,15
Estonia,2020-04-06,1027,1108,62,19
Estonia,2020-04-07,1059,1149,69,21
Estonia,2020-04-08,1089,1185,72,24
Estonia,2020-04-09,1100,1207,83,24
Estonia,2020-04-10,1141,1258,93,24
Estonia,2020-04-11,1187,1304,93,24
Estonia,2020-04-12,1186,1309,98,25
Estonia,2020-04-13,1202,1332,102,28
Estonia,2020-04-14,1227,1373,115,31
Estonia,2020-04-15,1248,1400,117,35
Estonia,2020-04-16,1265,1434,133,36
Estonia,2020-04-17,1276,1459,145,38
Estonia,2020-04-18,1312,1512,162,38
Estonia,2020-04-19,1324,1528,164,40
Estonia,2020-04-20,1330,1535,165,40
Estonia,2020-04-21,1340,1552,169,43
Estonia,2020-04-22,1331,1559,184,44
Estonia,2020-04-23,1355,1592,192,45
Estonia,2020-04-24,1353,1605,206,46
Estonia,2020-04-25,1361,1635,228,46
Estonia,2020-04-26,1361,1643,233,49
Estonia,2020-04-27,1364,1647,233,50
Estonia,2020-04-28,1370,1660,240,50
Estonia,2020-04-29,1380,1666,236,50
Estonia,2020-04-30,1388,1689,249,52
Estonia,2020-05-01,1389,1694,253,52
Estonia,2020-05-02,1390,1699,256,53
Estonia,2020-05-03,1386,1700,259,55
Estonia,2020-05-04,1389,1703,259,55
Estonia,2020-05-05,1395,1711,261,55
Estonia,2020-05-06,1394,1713,264,55
Estonia,2020-05-07,1391,1720,273,56
Estonia,2020-05-08,965,1725,704,56
Estonia,2020-05-09,926,1733,747,60
Estonia,2020-05-10,929,1739,750,60
Estonia,2020-05-11,929,1741,751,61
Estonia,2020-05-12,908,1746,777,61
Estonia,2020-05-13,913,1751,777,61
Estonia,2020-05-14,787,1758,909,62
Estonia,2020-05-15,780,1766,923,63
Estonia,2020-05-16,773,1770,934,63
Estonia,2020-05-17,773,1774,938,63
Estonia,2020-05-18,782,1784,938,64
Estonia,2020-05-19,789,1791,938,64
Estonia,2020-05-20,774,1794,956,64
Estonia,2020-05-21,248,1800,1488,64
Estonia,2020-05-22,235,1807,1508,64
Estonia,2020-05-23,231,1821,1526,64
Estonia,2020-05-24,227,1823,1532,64
Estonia,2020-05-25,221,1824,1538,65
Estonia,2020-05-26,217,1834,1552,65
Estonia,2020-05-27,213,1840,1561,66
Estonia,2020-05-28,211,1851,1574,66
Estonia,2020-05-29,182,1859,1610,67
Estonia,2020-05-30,176,1865,1622,67
Estonia,2020-05-31,177,1869,1624,68
Estonia,2020-06-01,177,1870,1625,68
Estonia,2020-06-02,170,1870,1632,68
Estonia,2020-06-03,161,1880,1650,69
Estonia,2020-06-04,158,1890,1663,69
Estonia,2020-06-05,174,1910,1667,69
Estonia,2020-06-06,187,1931,1675,69
Estonia,2020-06-07,189,1939,1681,69
Estonia,2020-06-08,188,1940,1683,69
Estonia,2020-06-09,194,1947,1684,69
Estonia,2020-06-10,199,1958,1690,69
Estonia,2020-06-11,199,1965,1697,69
Estonia,2020-06-12,198,1970,1703,69
Estonia,2020-06-13,199,1973,1705,69
Estonia,2020-06-14,199,1973,1705,69
Estonia,2020-06-15,188,1974,1717,69
Estonia,2020-06-16,178,1975,1728,69
Estonia,2020-06-17,165,1977,1743,69
Estonia,2020-06-18,160,1977,1748,69
Estonia,2020-06-19,155,1979,1755,69
Estonia,2020-06-20,154,1981,1758,69
Estonia,2020-06-21,148,1981,1764,69
Estonia,2020-06-22,147,1981,1765,69
Estonia,2020-06-23,142,1982,1771,69
Estonia,2020-06-24,131,1983,1783,69
Estonia,2020-06-25,125,1984,1790,69
Estonia,2020-06-26,120,1986,1797,69
Estonia,2020-06-27,105,1986,1812,69
Estonia,2020-06-28,100,1987,1818,69
Estonia,2020-06-29,100,1987,1818,69
Estonia,2020-06-30,91,1989,1829,69
Estonia,2020-07-01,84,1989,1836,69
Estonia,2020-07-02,79,1990,1842,69
Estonia,2020-07-03,63,1991,1859,69
Estonia,2020-07-04,54,1993,1870,69
Estonia,2020-07-05,50,1993,1874,69
Estonia,2020-07-06,50,1994,1875,69
France,2020-01-22,0,0,0,0
France,2020-01-23,0,0,0,0
France,2020-01-24,2,2,0,0
France,2020-01-25,3,3,0,0
France,2020-01-26,3,3,0,0
France,2020-01-27,3,3,0,0
France,2020-01-28,4,4,0,0
France,2020-01-29,5,5,0,0
France,2020-01-30,5,5,0,0
France,2020-01-31,5,5,0,0
France,2020-02-01,6,6,0,0
France,2020-02-02,6,6,0,0
France,2020-02-03,6,6,0,0
France,2020-02-04,6,6,0,0
France,2020-02-05,6,6,0,0
France,2020-02-06,6,6,0,0
France,2020-02-07,6,6,0,0
France,2020-02-08,11,11,0,0
France,2020-02-09,11,11,0,0
France,2020-02-10,11,11,0,0
France,2020-02-11,11,11,0,0
France,2020-02-12,9,11,2,0
France,2020-02-13,9,11,2,0
France,2020-02-14,9,11,2,0
France,2020-02-15,7,12,4,1
France,2020-02-16,7,12,4,1
France,2020-02-17,7,12,4,1
France,2020-02-18,7,12,4,1
France,2020-02-19,7,12,4,1
France,2020-02-20,7,12,4,1
France,2020-02-21,7,12,4,1
France,2020-02-22,7,12,4,1
France,2020-02-23,7,12,4,1
France,2020-02-24,7,12,4,1
France,2020-02-25,2,14,11,1
France,2020-02-26,5,18,11,2
France,2020-02-27,25,38,11,2
France,2020-02-28,44,57,11,2
France,2020-02-29,86,100,12,2
France,2020-03-01,116,130,12,2
France,2020-03-02,176,191,12,3
France,2020-03-03,188,204,12,4
France,2020-03-04,272,288,12,4
France,2020-03-05,362,380,12,6
France,2020-03-06,635,656,12,9
France,2020-03-07,936,959,12,11
France,2020-03-08,1105,1136,12,19
France,2020-03-09,1188,1219,12,19
France,2020-03-10,1749,1794,12,33
France,2020-03-11,2233,2293,12,48
France,2020-03-12,2233,2293,12,48
France,2020-03-13,3590,3681,12,79
France,2020-03-14,4393,4496,12,91
France,2020-03-15,4429,4532,12,91
France,2020-03-16,6522,6683,12,149
France,2020-03-17,7554,7715,12,149
France,2020-03-18,8963,9124,12,149
France,2020-03-19,10714,10970,12,244
France,2020-03-20,12295,12758,12,451
France,2020-03-21,13888,14463,12,563
France,2020-03-22,13361,16243,2206,676
France,2020-03-23,17055,20123,2206,862
France,2020-03-24,18270,22622,3250,1102
France,2020-03-25,20360,25600,3907,1333
France,2020-03-26,22898,29551,4955,1698
France,2020-03-27,25698,33402,5707,1997
France,2020-03-28,30064,38105,5724,2317
France,2020-03-29,30871,40708,7226,2611
France,2020-03-30,34176,45170,7964,3030
France,2020-03-31,39782,52827,9513,3532
France,2020-04-01,42282,57749,11053,4414
France,2020-04-02,41983,59929,12548,5398
France,2020-04-03,44547,65202,14135,6520
France,2020-04-04,46354,69500,15572,7574
France,2020-04-05,46970,71412,16349,8093
France,2020-04-06,48989,75343,17428,8926
France,2020-04-07,49297,79163,19523,10343
France,2020-04-08,50718,83057,21452,10887
France,2020-04-09,51725,87366,23413,12228
France,2020-04-10,53328,91738,25195,13215
France,2020-04-11,54349,94863,26663,13851
France,2020-04-12,79831,121712,27469,14412
France,2020-04-13,82407,125394,28001,14986
France,2020-04-14,85829,130365,28805,15731
France,2020-04-15,85461,133585,30955,17169
France,2020-04-16,95341,146075,32812,17922
France,2020-04-17,94981,148084,34420,18683
France,2020-04-18,92778,148086,35983,19325
France,2020-04-19,96713,153011,36578,19720
France,2020-04-20,97717,155393,37409,20267
France,2020-04-21,98189,158168,39181,20798
France,2020-04-22,93981,155980,40657,21342
France,2020-04-23,94357,158303,42088,21858
France,2020-04-24,94211,159952,43493,22248
France,2020-04-25,94433,161644,44594,22617
France,2020-04-26,94458,162220,44903,22859
France,2020-04-27,97154,165963,45513,23296
France,2020-04-28,98504,169053,46886,23663
France,2020-04-29,94225,166543,48228,24090
France,2020-04-30,93444,167299,49476,24379
France,2020-05-01,92496,167305,50212,24597
France,2020-05-02,93092,168518,50663,24763
France,2020-05-03,93140,168925,50885,24900
France,2020-05-04,92903,169583,51476,25204
France,2020-05-05,92308,170687,52842,25537
France,2020-05-06,94333,174224,54079,25812
France,2020-05-07,93737,174918,55191,25990
France,2020-05-08,94077,176202,55892,26233
France,2020-05-09,94321,176782,56148,26313
France,2020-05-10,94384,177094,56327,26383
France,2020-05-11,94066,177547,56835,26646
